,WORD CLOUD
17458,"('arrivedo', 6512)"
17459,"('producteveryth', 36724)"
17460,"('goddess', 21543)"
17461,"('d802', 14013)"
17462,"('wrack', 51666)"
17463,"('4x2', 2569)"
17464,"('visitor', 49889)"
17465,"('chevrolet', 11343)"
17466,"('malibu', 28709)"
17467,"('organiz', 33276)"
17468,"('nexus5', 31631)"
17469,"('instinct', 25059)"
17470,"('joe', 26225)"
17471,"('soem', 43060)"
17472,"('speedtext', 43648)"
17473,"('coreplay', 13177)"
17474,"('footag', 20073)"
17475,"('stitch', 44194)"
17476,"('workslov', 51517)"
17477,"('choiceopen', 11454)"
17478,"('281', 1579)"
17479,"('excent', 18400)"
17480,"('severa', 41640)"
17481,"('wihich', 51034)"
17482,"('efor', 17001)"
17483,"('nicei', 31684)"
17484,"('unworthi', 48759)"
17485,"('backwould', 7529)"
17486,"('who', 50918)"
17487,"('8megapixel', 3555)"
17488,"('6megapixel', 3105)"
17489,"('tek', 45654)"
17490,"('paqueyt', 34015)"
17491,"('purshas', 37348)"
17492,"('batteriesbut', 7851)"
17493,"('reflact', 38752)"
17494,"('greenleaf', 22130)"
17495,"('newth', 31599)"
17496,"('possibil', 35927)"
17497,"('facetun', 18927)"
17498,"('afterlight', 4834)"
17499,"('droop', 16385)"
17500,"('apesar', 6093)"
17501,"('blacberri', 8575)"
17502,"('dialog', 15299)"
17503,"('hokey', 23496)"
17504,"('slang', 42516)"
17505,"('2morro', 1713)"
17506,"('microchip', 29655)"
17507,"('increment', 24658)"
17508,"('uupdat', 49231)"
17509,"('themselb', 46189)"
17510,"('regisy', 38874)"
17511,"('ginorm', 21366)"
17512,"('5200mah', 2657)"
17513,"('810two', 3400)"
17514,"('dropsbatteryth', 16406)"
17515,"('databoth', 14172)"
17516,"('sunlightgreat', 44753)"
17517,"('usegreat', 49073)"
17518,"('extrasnic', 18801)"
17519,"('speedhandi', 43629)"
17520,"('managercon', 28749)"
17521,"('buttonsconclus', 9802)"
17522,"('allumin', 5265)"
17523,"('confirmedphon', 12696)"
17524,"('dandi', 14123)"
17525,"('extravaganza', 18804)"
17526,"('paye', 34201)"
17527,"('exchag', 18421)"
17528,"('mixz', 30024)"
17529,"('quag', 37498)"
17530,"('tdon', 45519)"
17531,"('butterfli', 9773)"
17532,"('25gb', 1495)"
17533,"('3100', 1865)"
17534,"('reconstruct', 38579)"
17535,"('capailityi', 10466)"
17536,"('30mbp', 1843)"
17537,"('bibbi', 8433)"
17538,"('protectic', 37031)"
17539,"('redefin', 38650)"
17540,"('sellada', 41297)"
17541,"('normalidad', 32019)"
17542,"('professor', 36800)"
17543,"('l640', 26917)"
17544,"('thenight', 46206)"
17545,"('forthright', 20192)"
17546,"('advt', 4746)"
17547,"('s5830m', 40250)"
17548,"('s5830l', 40249)"
17549,"('sweeeet', 45060)"
17550,"('4gte', 2509)"
17551,"('concellerlar', 12530)"
17552,"('farsight', 19129)"
17553,"('scuba', 41055)"
17554,"('elcelular', 17078)"
17555,"('comapañia', 12107)"
17556,"('inth', 25266)"
17557,"('blurrybut', 8902)"
17558,"('medial', 29214)"
17559,"('scannerand', 40764)"
17560,"('correcto', 13210)"
17561,"('unimport', 48377)"
17562,"('bufferinga', 9568)"
17563,"('8162023', 3411)"
17564,"('thrive', 46528)"
17565,"('amelior', 5542)"
17566,"('tangibl', 45435)"
17567,"('evernot', 18158)"
17568,"('fettuccin', 19464)"
17569,"('endeavor', 17383)"
17570,"('promisedthank', 36863)"
17571,"('vb', 49413)"
17572,"('thorn', 46456)"
17573,"('absutley', 4165)"
17574,"('funciton', 20666)"
17575,"('corect', 13171)"
17576,"('trnasit', 47518)"
17577,"('exhang', 18498)"
17578,"('ofr', 32644)"
17579,"('scrrenmirror', 41044)"
17580,"('brighttak', 9358)"
17581,"('annoyingbatteri', 5857)"
17582,"('update7', 48796)"
17583,"('15phone', 718)"
17584,"('anywherein', 6032)"
17585,"('graphicscustom', 21990)"
17586,"('excellenti', 18373)"
17587,"('vcf', 49417)"
17588,"('780', 3271)"
17589,"('rj', 39844)"
17590,"('porter', 35871)"
17591,"('phonejust', 34937)"
17592,"('j2', 25981)"
17593,"('flyer', 19985)"
17594,"('compil', 12344)"
17595,"('unorgan', 48569)"
17596,"('expectedgreat', 18596)"
17597,"('lessfeatur', 27391)"
17598,"('sulphat', 44706)"
17599,"('decharg', 14475)"
17600,"('anybdi', 5964)"
17601,"('morden', 30417)"
17602,"('recomn', 38549)"
17603,"('repley', 39195)"
17604,"('thepiratebay', 46224)"
17605,"('applaud', 6185)"
17606,"('logística', 28050)"
17607,"('lefthand', 27303)"
17608,"('maric', 28941)"
17609,"('medina', 29230)"
17610,"('rebel', 38265)"
17611,"('thingfast', 46348)"
17612,"('aford', 4811)"
17613,"('dircet', 15565)"
17614,"('cantact', 10414)"
17615,"('ellig', 17155)"
17616,"('decript', 14511)"
17617,"('nathali', 31186)"
17618,"('télefono', 47860)"
17619,"('encendió', 17346)"
17620,"('retorné', 39561)"
17621,"('reemplazaron', 38710)"
17622,"('reconocieron', 38571)"
17623,"('calificación', 10080)"
17624,"('hecho', 23123)"
17625,"('contrario', 13010)"
17626,"('telefóno', 45692)"
17627,"('habria', 22502)"
17628,"('asignado', 6617)"
17629,"('tytn', 47851)"
17630,"('c900', 9966)"
17631,"('thiner', 46337)"
17632,"('fancier', 19058)"
17633,"('hopefuli', 23612)"
17634,"('note5', 32070)"
17635,"('screenveri', 41004)"
17636,"('xoomtex', 51900)"
17637,"('epn', 17648)"
17638,"('sting', 44181)"
17639,"('simplement', 42225)"
17640,"('gizmotrad', 21408)"
17641,"('sixti', 42381)"
17642,"('ecoopro', 16877)"
17643,"('nextnow', 31626)"
17644,"('equipor', 17677)"
17645,"('2010after', 1110)"
17646,"('expressmus', 18741)"
17647,"('panason', 33951)"
17648,"('340xl', 1988)"
17649,"('cloudless', 11828)"
17650,"('gpss', 21868)"
17651,"('latent', 27141)"
17652,"('fbi', 19291)"
17653,"('compaq', 12278)"
17654,"('931', 3669)"
17655,"('lever', 27428)"
17656,"('177', 821)"
17657,"('mnfctr', 30074)"
17658,"('proswi', 37023)"
17659,"('greattouchscreen', 22104)"
17660,"('responsivekeyboard', 39463)"
17661,"('modeapl', 30174)"
17662,"('googlepreinstal', 21743)"
17663,"('moreintegr', 30429)"
17664,"('durationit', 16562)"
17665,"('isin', 25607)"
17666,"('609', 2923)"
17667,"('6085', 2921)"
17668,"('u450', 47878)"
17669,"('insult', 25088)"
17670,"('ordeal', 33232)"
17671,"('loophol', 28204)"
17672,"('seler', 41285)"
17673,"('bosnian', 9102)"
17674,"('withen', 51208)"
17675,"('reutun', 39612)"
17676,"('sreen', 43861)"
17677,"('ssg3', 43882)"
17678,"('skyforc', 42487)"
17679,"('fieldrunn', 19523)"
17680,"('652', 3024)"
17681,"('exceptionalkeep', 18409)"
17682,"('geoffg', 21212)"
17683,"('vpwireless', 50060)"
17684,"('afgord', 4800)"
17685,"('drool', 16384)"
17686,"('suckssss', 44639)"
17687,"('itoh', 25835)"
17688,"('orribl', 33328)"
17689,"('prendia', 36202)"
17690,"('wsrning', 51743)"
17691,"('292', 1610)"
17692,"('186', 862)"
17693,"('26hour', 1534)"
17694,"('coverga', 13400)"
17695,"('malleabl', 28717)"
17696,"('suckkkssss', 44631)"
17697,"('recon3d', 38554)"
17698,"('pcie', 34235)"
17699,"('sb1350', 40730)"
17700,"('venrizon', 49527)"
17701,"('sanofi11', 40557)"
17702,"('demount', 14805)"
17703,"('onesimcard', 32927)"
17704,"('kazakhstan', 26492)"
17705,"('paga', 33866)"
17706,"('millimet', 29770)"
17707,"('wvga', 51776)"
17708,"('sammi', 40484)"
17709,"('usher', 49140)"
17710,"('cu500', 13707)"
17711,"('yiu', 52163)"
17712,"('b005s0db9i', 7297)"
17713,"('i8160p', 24002)"
17714,"('pantala', 33976)"
17715,"('repent', 39157)"
17716,"('nuff', 32274)"
17717,"('ming', 29809)"
17718,"('blunder', 8885)"
17719,"('quickgood', 37704)"
17720,"('lifesimpl', 27602)"
17721,"('badnot', 7576)"
17722,"('bloatwareremov', 8766)"
17723,"('batterysd', 7907)"
17724,"('slotdual', 42654)"
17725,"('outputaverag', 33533)"
17726,"('qualityaverag', 37538)"
17727,"('pt', 37167)"
17728,"('stint', 44189)"
17729,"('misfil', 29929)"
17730,"('poki', 35741)"
17731,"('concav', 12524)"
17732,"('girth', 21384)"
17733,"('ineffici', 24751)"
17734,"('propos', 36958)"
17735,"('limiti', 27755)"
17736,"('inlcud', 24896)"
17737,"('int', 25097)"
17738,"('bku', 8570)"
17739,"('battedi', 7844)"
17740,"('cualquiera', 13717)"
17741,"('finebut', 19607)"
17742,"('torx', 47095)"
17743,"('upstat', 48900)"
17744,"('gpod', 21854)"
17745,"('designth', 15037)"
17746,"('foam', 19997)"
17747,"('imx', 24483)"
17748,"('goodth', 21714)"
17749,"('conclusionif', 12553)"
17750,"('acr', 4429)"
17751,"('paycheck', 34199)"
17752,"('overdraft', 33608)"
17753,"('900g', 3595)"
17754,"('hld', 23454)"
17755,"('reccoment', 38316)"
17756,"('116', 388)"
17757,"('6256512', 2966)"
17758,"('7837051', 3272)"
17759,"('informron', 24831)"
17760,"('recaienta', 38298)"
17761,"('acquisit', 4426)"
17762,"('heed', 23128)"
17763,"('upstand', 48899)"
17764,"('inlaw', 24894)"
17765,"('prison', 36474)"
17766,"('gogh', 21560)"
17767,"('melani', 29312)"
17768,"('lombardi', 28105)"
17769,"('soonersoft', 43302)"
17770,"('fussi', 20747)"
17771,"('cupl', 13805)"
17772,"('various', 49400)"
17773,"('received1', 38338)"
17774,"('cover2', 13391)"
17775,"('meow', 29440)"
17776,"('rodger', 39916)"
17777,"('whoo', 50931)"
17778,"('trolley', 47525)"
17779,"('bb9850', 7963)"
17780,"('cia', 11554)"
17781,"('basicament', 7789)"
17782,"('intentado', 25139)"
17783,"('activarlo', 4452)"
17784,"('configurando', 12681)"
17785,"('skylar', 42488)"
17786,"('usefulher', 49065)"
17787,"('blownup', 8814)"
17788,"('clerk', 11758)"
17789,"('haver', 22906)"
17790,"('bloatwarecon', 8755)"
17791,"('ottabox', 33430)"
17792,"('casesand', 10721)"
17793,"('doozi', 16155)"
17794,"('wih', 51033)"
17795,"('peoplegood', 34399)"
17796,"('intouch', 25284)"
17797,"('unsando', 48645)"
17798,"('complieron', 12403)"
17799,"('enviar', 17580)"
17800,"('cumplirm', 13794)"
17801,"('describedi', 14930)"
17802,"('likw', 27731)"
17803,"('pinpoint', 35321)"
17804,"('labtop', 26946)"
17805,"('1yr', 1062)"
17806,"('wroke', 51715)"
17807,"('vasilli', 49402)"
17808,"('transflash', 47326)"
17809,"('nomenclatur', 31933)"
17810,"('1450mah', 616)"
17811,"('75v', 3246)"
17812,"('800x480', 3353)"
17813,"('2560x1920', 1478)"
17814,"('1280x960', 481)"
17815,"('7345', 3209)"
17816,"('s410', 40206)"
17817,"('thump', 46569)"
17818,"('uee', 47927)"
17819,"('olo', 32808)"
17820,"('conectarc', 12637)"
17821,"('deverian', 15185)"
17822,"('ahi', 5004)"
17823,"('téléphone', 47862)"
17824,"('trop', 47531)"
17825,"('quelqu', 37648)"
17826,"('bugg', 9578)"
17827,"('ralentiss', 37897)"
17828,"('sont', 43288)"
17829,"('effet', 16987)"
17830,"('prévoir', 37131)"
17831,"('vou', 50043)"
17832,"('installez', 25037)"
17833,"('plusieur', 35614)"
17834,"('votr', 50042)"
17835,"('rapport', 37994)"
17836,"('qualité', 37586)"
17837,"('prix', 36492)"
17838,"('dirai', 15563)"
17839,"('tjunker', 46800)"
17840,"('dormanc', 16171)"
17841,"('lemm', 27337)"
17842,"('narwhal', 31175)"
17843,"('amercian', 5549)"
17844,"('impac', 24388)"
17845,"('accessroi', 4259)"
17846,"('aonther', 6045)"
17847,"('atfer', 6765)"
17848,"('sehr', 41256)"
17849,"('schlecht', 40818)"
17850,"('previsto', 36322)"
17851,"('cajalo', 10035)"
17852,"('peculiar', 34290)"
17853,"('ccmobileweb', 10821)"
17854,"('ipv4', 25497)"
17855,"('servicegood', 41530)"
17856,"('aver', 7065)"
17857,"('emphasi', 17290)"
17858,"('knive', 26749)"
17859,"('inher', 24863)"
17860,"('todler', 46911)"
17861,"('invers', 25338)"
17862,"('epidem', 17637)"
17863,"('mate7', 29040)"
17864,"('suepr', 44664)"
17865,"('relationcon', 38972)"
17866,"('cisco', 11619)"
17867,"('promocionaban', 36875)"
17868,"('previstosin', 36323)"
17869,"('alteracion', 5364)"
17870,"('flourish', 19950)"
17871,"('orphan', 33325)"
17872,"('producty', 36778)"
17873,"('2hour', 1681)"
17874,"('respusta', 39482)"
17875,"('respodio', 39415)"
17876,"('k9', 26446)"
17877,"('violent', 49848)"
17878,"('sociopath', 43049)"
17879,"('apollo', 6133)"
17880,"('ios6', 25384)"
17881,"('lexington', 27435)"
17882,"('hoc', 23474)"
17883,"('swindl', 45092)"
17884,"('youjrc', 52228)"
17885,"('indirectli', 24719)"
17886,"('stpped', 44303)"
17887,"('phil', 34775)"
17888,"('harley', 22812)"
17889,"('fayer', 19284)"
17890,"('aprec', 6307)"
17891,"('blagg', 8655)"
17892,"('microsimcard', 29687)"
17893,"('892', 3511)"
17894,"('893', 3512)"
17895,"('910', 3623)"
17896,"('schrath', 40830)"
17897,"('hdd', 22977)"
17898,"('relli', 39018)"
17899,"('frrm', 20534)"
17900,"('oportunn', 33152)"
17901,"('poss', 35922)"
17902,"('seemless', 41216)"
17903,"('selleor', 41302)"
17904,"('factor2', 18951)"
17905,"('andriod3', 5725)"
17906,"('price4', 36341)"
17907,"('life5', 27537)"
17908,"('supportcon', 44881)"
17909,"('reembolsem', 38703)"
17910,"('interfa', 25165)"
17911,"('grafica', 21925)"
17912,"('telefeno', 45671)"
17913,"('satisfaid', 40636)"
17914,"('exelenc', 18472)"
17915,"('aliexpress', 5183)"
17916,"('involuntarili', 25364)"
17917,"('campfir', 10342)"
17918,"('toit', 46942)"
17919,"('flimsier', 19900)"
17920,"('uncrown', 48159)"
17921,"('putout', 37375)"
17922,"('subprim', 44569)"
17923,"('saz', 40728)"
17924,"('sniper', 42982)"
17925,"('monthsi', 30370)"
17926,"('clearblack', 11726)"
17927,"('diod', 15552)"
17928,"('cbd', 10815)"
17929,"('enrich', 17491)"
17930,"('volkswagen', 49995)"
17931,"('extracyiu', 18790)"
17932,"('nj', 31823)"
17933,"('mtl', 30712)"
17934,"('nyagain', 32355)"
17935,"('glutton', 21498)"
17936,"('logist', 28037)"
17937,"('cruz', 13669)"
17938,"('kato', 26486)"
17939,"('yip', 52159)"
17940,"('hilli', 23392)"
17941,"('pooch', 35798)"
17942,"('upstream', 48901)"
17943,"('majour', 28673)"
17944,"('solitari', 43155)"
17945,"('ux305', 49253)"
17946,"('sothat', 43372)"
17947,"('expepect', 18643)"
17948,"('instad', 25011)"
17949,"('buight', 9597)"
17950,"('laeft', 26966)"
17951,"('misdirect', 29924)"
17952,"('hopeless', 23613)"
17953,"('tern', 45827)"
17954,"('incoher', 24586)"
17955,"('buypro', 9866)"
17956,"('chrisp', 11495)"
17957,"('gie', 21319)"
17958,"('produto', 36786)"
17959,"('almoat', 5287)"
17960,"('monwi', 30394)"
17961,"('reburnish', 38292)"
17962,"('115mmoveral', 387)"
17963,"('x0', 51804)"
17964,"('periodo', 34593)"
17965,"('oportuno', 33153)"
17966,"('execenlet', 18459)"
17967,"('scratcher', 40883)"
17968,"('649', 3005)"
17969,"('everday', 18138)"
17970,"('aplomb', 6120)"
17971,"('minialmist', 29812)"
17972,"('afili', 4805)"
17973,"('incomoda', 24591)"
17974,"('tsji', 47634)"
17975,"('magicjack', 28610)"
17976,"('grous', 22209)"
17977,"('jist', 26185)"
17978,"('lastima', 27120)"
17979,"('uncertainti', 48115)"
17980,"('demolish', 14796)"
17981,"('speechless', 43621)"
17982,"('barglor', 7741)"
17983,"('decisd', 14495)"
17984,"('stiill', 44166)"
17985,"('drought', 16410)"
17986,"('instrut', 25080)"
17987,"('smallwhil', 42763)"
17988,"('personwho', 34667)"
17989,"('unclutt', 48128)"
17990,"('beth', 8345)"
17991,"('guffaw', 22339)"
17992,"('fhhj', 19492)"
17993,"('precipit', 36105)"
17994,"('witouth', 51250)"
17995,"('afvertis', 4862)"
17996,"('thecnitian', 46129)"
17997,"('easyli', 16811)"
17998,"('isol', 25629)"
17999,"('selección', 41278)"
18000,"('seldomli', 41273)"
18001,"('pluggin', 35594)"
18002,"('notta', 32147)"
18003,"('italianwarranti', 25725)"
18004,"('itseft', 25860)"
18005,"('unlockedthu', 48500)"
18006,"('userne', 49115)"
18007,"('assimil', 6675)"
18008,"('imeid', 24343)"
18009,"('grief', 22161)"
18010,"('msm8916', 30675)"
18011,"('spreadtrum', 43778)"
18012,"('sc7730se', 40741)"
18013,"('scorch', 40850)"
18014,"('thegizmogadget', 46151)"
18015,"('1i', 996)"
18016,"('acelectron', 4345)"
18017,"('snce', 42967)"
18018,"('logon', 28042)"
18019,"('addresss', 4585)"
18020,"('jessi', 26149)"
18021,"('pinkman', 35318)"
18022,"('71', 3165)"
18023,"('inmat', 24905)"
18024,"('purchss', 37312)"
18025,"('purchad', 37282)"
18026,"('pless', 35561)"
18027,"('durn', 16570)"
18028,"('xcelent', 51852)"
18029,"('idiogram', 24156)"
18030,"('understandbut', 48203)"
18031,"('timegreat', 46676)"
18032,"('built3', 9616)"
18033,"('features4', 19330)"
18034,"('earbudsgon', 16729)"
18035,"('processing2', 36638)"
18036,"('perfect3', 34465)"
18037,"('1080p60fp', 262)"
18038,"('selct', 41271)"
18039,"('uneth', 48266)"
18040,"('dvd', 16587)"
18041,"('linda', 27763)"
18042,"('2mb', 1701)"
18043,"('usbank', 49000)"
18044,"('remarq', 39044)"
18045,"('corrspond', 13235)"
18046,"('amak', 5432)"
18047,"('utmost', 49218)"
18048,"('blacka', 8581)"
18049,"('callu', 10165)"
18050,"('transformersandgmsphon', 47328)"
18051,"('suposeto', 44853)"
18052,"('1x', 1057)"
18053,"('thak', 45971)"
18054,"('specslt', 43601)"
18055,"('30non', 1849)"
18056,"('256gb5', 1481)"
18057,"('displaya10', 15806)"
18058,"('67wide', 3063)"
18059,"('telephoto', 45709)"
18060,"('apertureif', 6092)"
18061,"('lyric', 28506)"
18062,"('transcript', 47318)"
18063,"('nouget', 32156)"
18064,"('vulkan', 50094)"
18065,"('301', 1801)"
18066,"('xpress', 51924)"
18067,"('norwaian', 32035)"
18068,"('userscon', 49118)"
18069,"('quirksthi', 37761)"
18070,"('forthcom', 20189)"
18071,"('goodpro', 21700)"
18072,"('clear2', 11718)"
18073,"('clear4', 11720)"
18074,"('good5', 21617)"
18075,"('camerascon', 10287)"
18076,"('often2', 32661)"
18077,"('enuff', 17569)"
18078,"('ahav', 4995)"
18079,"('speedier', 43631)"
18080,"('blacklook', 8626)"
18081,"('nicaragua', 31666)"
18082,"('liiiifffffeeeeee', 27685)"
18083,"('okfin', 32753)"
18084,"('64gbanyway', 3009)"
18085,"('816', 3408)"
18086,"('videosdownload', 49779)"
18087,"('galexi', 20947)"
18088,"('kneel', 26741)"
18089,"('176', 819)"
18090,"('angrili', 5808)"
18091,"('fking', 19765)"
18092,"('worksit', 51515)"
18093,"('beholden', 8197)"
18094,"('classroom', 11696)"
18095,"('nubia', 32260)"
18096,"('z9', 52377)"
18097,"('allfingerprint', 5224)"
18098,"('convenientcamera', 13050)"
18099,"('decentturbo', 14459)"
18100,"('cameravideo', 10312)"
18101,"('1978', 925)"
18102,"('overheatin', 33626)"
18103,"('appt', 6298)"
18104,"('18hr', 871)"
18105,"('bein', 8203)"
18106,"('pantach', 33975)"
18107,"('teriabl', 45814)"
18108,"('dye', 16605)"
18109,"('peman', 34347)"
18110,"('rusti', 40143)"
18111,"('pea', 34264)"
18112,"('logarithm', 28025)"
18113,"('h2owireless', 22444)"
18114,"('ecelent', 16851)"
18115,"('5mo', 2836)"
18116,"('pittsburgh', 35362)"
18117,"('elapsedfacebook', 17072)"
18118,"('vainsometim', 49328)"
18119,"('offand', 32577)"
18120,"('sesit', 41572)"
18121,"('smdh', 42846)"
18122,"('cellul', 10926)"
18123,"('clockwork', 11805)"
18124,"('ezo', 18858)"
18125,"('originali', 33302)"
18126,"('liveabl', 27873)"
18127,"('alsous', 5349)"
18128,"('statedon', 44049)"
18129,"('iread', 25523)"
18130,"('wasupd', 50408)"
18131,"('theinstruct', 46161)"
18132,"('haventseen', 22905)"
18133,"('radioplay', 37860)"
18134,"('becausethey', 8102)"
18135,"('thespeak', 46275)"
18136,"('theiphon', 46164)"
18137,"('withoutth', 51233)"
18138,"('casethrew', 10726)"
18139,"('nowoff', 32208)"
18140,"('whhhi', 50850)"
18141,"('worksalthough', 51502)"
18142,"('gigor', 21344)"
18143,"('b01deyyd5g', 7392)"
18144,"('cm_cr_ryp_prd_ttl_sol_2', 11884)"
18145,"('1k', 1000)"
18146,"('semper', 41354)"
18147,"('blackbut', 8610)"
18148,"('buy32', 9831)"
18149,"('samsun', 40500)"
18150,"('repertoir', 39159)"
18151,"('copor', 13145)"
18152,"('obligatori', 32404)"
18153,"('peck', 34288)"
18154,"('agaib', 4866)"
18155,"('camar', 10180)"
18156,"('lumnia', 28454)"
18157,"('heartbroken', 23074)"
18158,"('customizarion', 13878)"
18159,"('kkmoon', 26714)"
18160,"('habren', 22501)"
18161,"('rake', 37894)"
18162,"('greg', 22138)"
18163,"('duller', 16499)"
18164,"('headquart', 23031)"
18165,"('shouldnt', 41974)"
18166,"('wirer', 51170)"
18167,"('satisdi', 40621)"
18168,"('ubus', 47910)"
18169,"('compatibilidad', 12306)"
18170,"('fleje', 19868)"
18171,"('toco', 46896)"
18172,"('repuesto', 39249)"
